request_id,user_id,department,team,model_provider,model_name,region,timestamp,tokens_input,tokens_output,total_tokens,cost_usd,latency_ms,status,prompt_category
2058,437,Marketing,Analytics,Google,gemini-flash,Asia,2024-09-28 15:03:00,544,1091,1635,0.069,846,success,chat
2059,29,Marketing,Product,Meta,llama-3-70b,Asia,2024-08-30 03:10:00,1441,374,1815,0.0792,2967,success,coding
2060,345,Sales,Data Engineering,Meta,llama-3-8b,Asia,2024-11-12 17:05:00,193,617,810,0.0322,1982,error,coding
2061,259,Operations,Data Engineering,OpenAI,gpt-4o-mini,Asia,2024-02-02 09:55:00,1342,725,2067,0.0675,2316,success,summarization
2062,492,Marketing,Product,Meta,llama-3-8b,Asia,2024-12-11 12:47:00,82,406,488,0.0182,1563,success,analysis
2063,39,Sales,Data Engineering,Anthropic,claude-3-haiku,US,2024-06-11 07:27:00,442,518,960,0.0252,3200,error,search
2064,197,HR,Analytics,Anthropic,claude-3-haiku,US,2024-07-04 01:27:00,1246,1070,2316,0.072,2214,success,search
2065,237,Marketing,Data Engineering,Anthropic,claude-3-haiku,US,2024-06-23 00:28:00,884,1076,1960,0.0919,1877,success,summarization
2066,473,IT,Analytics,Anthropic,claude-3-opus,US,2024-10-30 11:19:00,1006,948,1954,0.0631,1261,success,chat
2067,86,Operations,Research,OpenAI,gpt-3.5-turbo,Asia,2024-06-04 09:41:00,602,724,1326,0.0272,416,success,summarization
2068,436,Finance,Product,Meta,llama-3-70b,Asia,2024-05-25 19:44:00,817,915,1732,0.0312,3372,success,coding
2069,333,IT,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-01-16 01:35:00,307,786,1093,0.0499,3342,success,summarization
2070,125,Operations,Research,OpenAI,gpt-4o,US,2024-10-29 14:42:00,1132,289,1421,0.0205,2242,success,chat
2071,69,Finance,Support,Google,gemini-flash,EU,2024-08-13 08:46:00,90,283,373,0.0043,2875,success,chat
2072,89,Finance,Analytics,OpenAI,gpt-4o,US,2024-07-15 15:29:00,118,1134,1252,0.0284,3433,error,analysis
2073,293,IT,Research,Google,gemini-pro,US,2024-12-04 19:39:00,1281,242,1523,0.0574,3059,success,search
2074,47,Operations,Data Engineering,OpenAI,gpt-4o-mini,EU,2024-03-08 00:20:00,1280,362,1642,0.067,1104,success,chat
2075,154,IT,Support,Meta,llama-3-70b,Asia,2024-03-03 22:22:00,671,456,1127,0.0557,1543,error,analysis
2076,131,Finance,Research,OpenAI,gpt-4o,US,2024-05-21 09:22:00,464,1130,1594,0.033,1611,success,search
2077,195,Marketing,Research,Anthropic,claude-3-haiku,EU,2024-03-16 10:00:00,628,769,1397,0.0483,3403,success,summarization
2078,497,Finance,Support,Anthropic,claude-3-opus,Asia,2024-02-18 17:10:00,591,388,979,0.0205,526,success,search
2079,330,Sales,Product,Google,gemini-flash,EU,2024-05-24 23:45:00,877,515,1392,0.054,1536,success,chat
2080,299,IT,Support,OpenAI,gpt-4o,US,2024-09-28 06:33:00,938,1020,1958,0.0397,2439,success,analysis
2081,208,Operations,Analytics,Meta,llama-3-8b,EU,2024-04-07 15:12:00,192,776,968,0.0257,189,success,analysis
2082,5,Sales,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-12-25 23:18:00,1237,510,1747,0.0368,772,success,summarization
2083,339,Sales,Analytics,Meta,llama-3-70b,Asia,2024-11-05 22:36:00,534,811,1345,0.0508,2135,success,chat
2084,223,Marketing,Analytics,Meta,llama-3-70b,EU,2024-07-07 01:47:00,736,929,1665,0.0486,2754,success,coding
2085,316,HR,Research,Anthropic,claude-3-opus,EU,2024-09-21 21:36:00,1082,1106,2188,0.0505,602,error,search
2086,27,HR,Research,OpenAI,gpt-4o-mini,EU,2024-08-26 15:54:00,871,653,1524,0.0186,3450,success,chat
2087,416,Finance,Data Engineering,Google,gemini-pro,Asia,2024-09-20 23:42:00,1143,1177,2320,0.1096,3467,success,analysis
2088,48,HR,Research,OpenAI,gpt-4o,EU,2024-06-03 14:23:00,1095,1018,2113,0.0996,1673,success,coding
2089,107,Marketing,Research,OpenAI,gpt-4o,EU,2024-02-28 00:12:00,744,616,1360,0.0521,1558,success,search
2090,456,Marketing,Product,Meta,llama-3-8b,US,2024-03-08 16:43:00,1261,805,2066,0.0355,1966,success,summarization
2091,245,Operations,Analytics,Meta,llama-3-8b,US,2024-01-03 22:04:00,1210,927,2137,0.0289,2985,success,search
2092,24,Marketing,Product,OpenAI,gpt-4o-mini,EU,2024-07-11 10:40:00,651,432,1083,0.0396,1905,success,analysis
2093,288,Marketing,Research,Google,gemini-pro,US,2024-03-16 15:19:00,673,1109,1782,0.0703,278,success,search
2094,66,Finance,Support,OpenAI,gpt-4o-mini,US,2024-06-22 17:36:00,483,822,1305,0.0155,1312,success,search
2095,164,Operations,Data Engineering,Anthropic,claude-3-opus,EU,2024-12-24 17:43:00,859,990,1849,0.028,2796,success,coding
2096,317,IT,Support,Google,gemini-pro,Asia,2024-08-01 03:24:00,1328,505,1833,0.0564,2317,success,coding
2097,70,IT,Data Engineering,Meta,llama-3-70b,EU,2024-07-15 03:24:00,223,499,722,0.035,1141,success,chat
2098,269,Operations,Product,Google,gemini-pro,EU,2024-01-02 01:23:00,1411,657,2068,0.0219,2603,success,summarization
2099,17,Sales,Support,OpenAI,gpt-4o-mini,Asia,2024-05-14 05:53:00,860,217,1077,0.0481,2858,success,coding
2100,441,Finance,Support,OpenAI,gpt-3.5-turbo,Asia,2024-02-03 21:46:00,483,317,800,0.0332,2646,success,coding
2101,22,IT,Support,OpenAI,gpt-3.5-turbo,US,2024-01-03 01:14:00,352,116,468,0.0141,2688,success,analysis
2102,163,Operations,Analytics,Google,gemini-pro,EU,2024-11-21 13:11:00,882,826,1708,0.0392,861,success,coding
2103,173,Operations,Analytics,Google,gemini-pro,EU,2024-10-02 18:41:00,516,1154,1670,0.0704,2822,success,summarization
2104,281,Operations,Support,Meta,llama-3-8b,Asia,2024-09-14 04:14:00,1214,167,1381,0.039,327,success,summarization
2105,151,IT,Product,Google,gemini-pro,EU,2024-01-03 05:25:00,733,857,1590,0.0341,1809,success,chat
2106,21,Finance,Analytics,Anthropic,claude-3-haiku,US,2024-07-29 11:54:00,1284,331,1615,0.0759,3424,success,search
2107,3,Marketing,Research,Google,gemini-flash,US,2024-11-06 07:33:00,818,473,1291,0.0622,3405,success,coding
2108,439,Sales,Analytics,OpenAI,gpt-4o-mini,Asia,2024-06-12 08:12:00,1381,768,2149,0.0341,1577,success,chat
2109,24,Operations,Research,Anthropic,claude-3-opus,EU,2024-04-26 20:12:00,1437,1012,2449,0.0503,1267,error,chat
2110,357,IT,Support,Anthropic,claude-3-opus,US,2024-10-07 01:03:00,1014,775,1789,0.0404,2472,success,summarization
2111,355,Marketing,Research,Google,gemini-pro,Asia,2024-03-12 23:15:00,1421,827,2248,0.068,254,success,chat
2112,402,Operations,Product,Meta,llama-3-8b,US,2024-06-24 15:43:00,971,772,1743,0.0214,1951,success,analysis
2113,59,Finance,Data Engineering,Meta,llama-3-8b,Asia,2024-05-13 05:14:00,274,246,520,0.01,1992,success,search
2114,191,Finance,Analytics,Anthropic,claude-3-opus,EU,2024-11-01 15:14:00,947,964,1911,0.0884,1230,success,search
2115,54,IT,Support,Meta,llama-3-70b,US,2024-11-05 08:46:00,579,767,1346,0.0356,973,success,chat
2116,300,Sales,Support,Meta,llama-3-8b,Asia,2024-09-16 21:03:00,1318,105,1423,0.068,416,success,search
2117,114,IT,Data Engineering,OpenAI,gpt-4o-mini,US,2024-02-03 08:28:00,1194,54,1248,0.0327,2743,success,chat
2118,175,IT,Support,Meta,llama-3-8b,Asia,2024-11-09 17:10:00,949,531,1480,0.0667,802,success,coding
2119,401,Marketing,Analytics,OpenAI,gpt-3.5-turbo,Asia,2024-10-26 02:07:00,50,770,820,0.0379,2467,success,coding
2120,384,IT,Product,OpenAI,gpt-4o,Asia,2024-03-15 17:19:00,431,927,1358,0.0505,816,error,analysis
2121,301,Finance,Support,Anthropic,claude-3-opus,US,2024-07-05 17:54:00,1329,336,1665,0.0744,490,success,analysis
2122,271,IT,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-06-01 06:00:00,1242,1019,2261,0.081,2026,success,summarization
2123,183,Finance,Data Engineering,OpenAI,gpt-4o-mini,US,2024-06-24 15:27:00,1133,706,1839,0.0494,1491,success,chat
2124,223,Operations,Research,OpenAI,gpt-4o-mini,Asia,2024-12-22 11:29:00,894,520,1414,0.0253,989,success,analysis
2125,185,HR,Analytics,Google,gemini-flash,US,2024-07-21 04:38:00,641,775,1416,0.0147,527,success,coding
2126,370,Operations,Research,OpenAI,gpt-4o-mini,EU,2024-04-29 15:15:00,695,761,1456,0.0712,301,success,search
2127,114,Marketing,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-05-05 07:06:00,195,865,1060,0.0258,234,success,coding
2128,296,Operations,Analytics,Google,gemini-pro,Asia,2024-05-23 22:05:00,1337,93,1430,0.0161,140,success,coding
2129,221,IT,Analytics,Google,gemini-flash,Asia,2024-04-07 22:49:00,1076,942,2018,0.0634,1233,success,search
2130,244,Operations,Support,OpenAI,gpt-4o,EU,2024-11-10 10:38:00,1443,397,1840,0.0469,3175,success,chat
2131,17,Finance,Product,Google,gemini-pro,EU,2024-01-26 13:55:00,951,195,1146,0.0457,1597,success,chat
2132,419,Marketing,Analytics,Google,gemini-flash,US,2024-10-29 05:34:00,777,1145,1922,0.0626,3376,success,coding
2133,368,Finance,Support,OpenAI,gpt-4o-mini,EU,2024-08-28 08:01:00,449,648,1097,0.0524,2248,success,search
2134,35,Sales,Data Engineering,Anthropic,claude-3-opus,Asia,2024-11-05 09:25:00,879,788,1667,0.0217,1296,success,summarization
2135,399,HR,Research,Google,gemini-flash,EU,2024-05-22 22:03:00,1357,410,1767,0.0871,2095,success,analysis
2136,55,IT,Data Engineering,Anthropic,claude-3-haiku,EU,2024-03-24 23:50:00,1236,1031,2267,0.0521,1462,error,search
2137,243,Finance,Data Engineering,Google,gemini-pro,US,2024-04-08 11:06:00,1032,362,1394,0.0406,2852,success,summarization
2138,464,Finance,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-02-06 23:03:00,649,532,1181,0.0305,402,success,coding
2139,257,Sales,Data Engineering,OpenAI,gpt-4o,US,2024-03-09 02:40:00,284,1091,1375,0.054,1650,success,search
2140,413,HR,Data Engineering,Meta,llama-3-8b,US,2024-11-07 10:57:00,696,30,726,0.0249,812,success,analysis
2141,358,Finance,Support,Anthropic,claude-3-opus,Asia,2024-04-17 15:22:00,587,458,1045,0.0152,1879,success,search
2142,81,IT,Data Engineering,Anthropic,claude-3-opus,US,2024-12-01 14:47:00,445,445,890,0.0102,3222,success,chat
2143,245,HR,Analytics,Google,gemini-flash,US,2024-01-18 15:03:00,85,1120,1205,0.0532,1790,success,analysis
2144,471,HR,Support,OpenAI,gpt-4o,Asia,2024-02-29 00:40:00,672,497,1169,0.0501,2856,success,search
2145,127,Finance,Product,OpenAI,gpt-3.5-turbo,US,2024-09-27 13:07:00,1069,931,2000,0.0556,2678,success,search
2146,280,Operations,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-08-15 19:20:00,254,58,312,0.0156,563,success,chat
2147,425,Sales,Research,Anthropic,claude-3-opus,EU,2024-04-17 17:30:00,200,269,469,0.0167,3276,success,analysis
2148,158,IT,Data Engineering,Anthropic,claude-3-haiku,US,2024-01-31 22:02:00,962,526,1488,0.0687,2832,success,chat
2149,157,IT,Analytics,Meta,llama-3-8b,Asia,2024-02-02 03:30:00,221,523,744,0.0309,1526,success,analysis
2150,38,Operations,Research,OpenAI,gpt-4o,US,2024-03-05 13:56:00,725,688,1413,0.0177,466,success,chat
2151,348,Sales,Support,Meta,llama-3-8b,EU,2024-06-20 16:56:00,692,284,976,0.0454,194,success,analysis
2152,199,HR,Data Engineering,Anthropic,claude-3-opus,US,2024-02-05 16:18:00,888,507,1395,0.0276,289,error,chat
2153,133,Finance,Data Engineering,Meta,llama-3-8b,EU,2024-01-29 16:08:00,805,865,1670,0.0767,1935,success,search
2154,211,IT,Support,Anthropic,claude-3-opus,US,2024-11-30 23:29:00,104,539,643,0.0073,2557,success,search
2155,259,Sales,Data Engineering,Meta,llama-3-70b,US,2024-07-14 00:19:00,1366,1016,2382,0.0319,1793,success,analysis
2156,377,IT,Research,OpenAI,gpt-4o,Asia,2024-01-04 14:53:00,1195,328,1523,0.071,660,success,search
2157,127,Operations,Support,Meta,llama-3-8b,Asia,2024-06-30 07:51:00,346,391,737,0.0153,1561,error,summarization
2158,8,Operations,Support,Google,gemini-flash,Asia,2024-07-14 00:08:00,246,250,496,0.0199,2558,success,summarization
2159,191,Operations,Analytics,Google,gemini-pro,US,2024-08-02 22:08:00,593,497,1090,0.032,2416,success,search
2160,470,IT,Research,Google,gemini-flash,US,2024-04-05 00:50:00,110,826,936,0.0145,3073,success,summarization
2161,482,Finance,Analytics,Meta,llama-3-8b,EU,2024-02-29 19:59:00,710,745,1455,0.05,2341,error,chat
2162,153,IT,Research,Anthropic,claude-3-opus,Asia,2024-09-29 02:16:00,1409,884,2293,0.1063,2359,success,chat
2163,279,Finance,Product,Meta,llama-3-70b,US,2024-09-04 12:43:00,719,250,969,0.0481,1372,success,chat
2164,287,Finance,Analytics,Google,gemini-flash,Asia,2024-08-12 01:57:00,865,305,1170,0.0237,3259,success,summarization
2165,241,HR,Data Engineering,Anthropic,claude-3-haiku,Asia,2024-01-17 09:04:00,972,671,1643,0.0716,871,error,search
2166,200,HR,Support,Google,gemini-pro,Asia,2024-05-09 22:43:00,789,704,1493,0.0461,227,success,search
2167,21,Operations,Support,Meta,llama-3-8b,EU,2024-09-04 12:41:00,951,572,1523,0.0318,591,success,analysis
2168,148,Operations,Analytics,OpenAI,gpt-4o-mini,EU,2024-06-01 03:26:00,1307,743,2050,0.041,515,success,coding
2169,357,Sales,Research,Meta,llama-3-70b,Asia,2024-10-14 10:13:00,1019,58,1077,0.0303,2309,success,analysis
2170,326,Marketing,Analytics,Google,gemini-pro,US,2024-12-05 15:48:00,901,90,991,0.0407,3242,success,summarization
2171,473,Marketing,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-05-24 04:07:00,515,272,787,0.0156,3392,success,analysis
2172,344,Finance,Product,Anthropic,claude-3-opus,Asia,2024-01-29 13:15:00,1008,562,1570,0.0219,181,success,coding
2173,192,Operations,Analytics,Anthropic,claude-3-opus,US,2024-12-27 15:52:00,928,952,1880,0.092,548,success,search
2174,33,Marketing,Product,Meta,llama-3-8b,Asia,2024-01-07 02:29:00,811,1167,1978,0.09,2655,success,search
2175,193,Finance,Analytics,OpenAI,gpt-4o,US,2024-10-29 05:02:00,111,258,369,0.0141,1158,success,chat
2176,32,Finance,Data Engineering,OpenAI,gpt-3.5-turbo,Asia,2024-10-01 17:38:00,940,790,1730,0.0251,1692,error,coding
2177,196,Operations,Product,Meta,llama-3-8b,EU,2024-03-28 03:55:00,1085,30,1115,0.0271,1259,success,search
2178,180,Sales,Support,Anthropic,claude-3-opus,EU,2024-04-07 12:31:00,182,115,297,0.0095,3495,success,chat
2179,440,HR,Data Engineering,OpenAI,gpt-4o,US,2024-07-27 20:49:00,565,204,769,0.0129,3144,success,search
2180,16,HR,Support,OpenAI,gpt-3.5-turbo,US,2024-09-06 17:29:00,1178,607,1785,0.0522,2196,success,summarization
2181,290,Finance,Product,OpenAI,gpt-3.5-turbo,US,2024-06-05 23:37:00,194,791,985,0.0193,3246,success,coding
2182,87,Finance,Product,Google,gemini-pro,EU,2024-02-25 21:12:00,978,823,1801,0.023,418,success,summarization
2183,93,Marketing,Research,OpenAI,gpt-4o-mini,US,2024-02-01 04:55:00,747,876,1623,0.0508,2189,success,summarization
2184,97,HR,Support,Meta,llama-3-70b,EU,2024-11-13 00:39:00,578,321,899,0.0411,1942,error,summarization
2185,406,Operations,Analytics,OpenAI,gpt-3.5-turbo,US,2024-01-14 02:01:00,1168,103,1271,0.0244,857,success,summarization
2186,262,Marketing,Data Engineering,OpenAI,gpt-4o,US,2024-03-05 08:32:00,1150,237,1387,0.0266,1344,success,summarization
2187,308,Finance,Product,OpenAI,gpt-4o-mini,US,2024-03-13 18:40:00,459,360,819,0.0187,870,success,coding
2188,235,HR,Research,Google,gemini-pro,EU,2024-05-13 13:12:00,123,283,406,0.0059,919,success,summarization
2189,324,IT,Product,Anthropic,claude-3-opus,EU,2024-06-02 13:01:00,1035,361,1396,0.0357,2894,success,coding
2190,322,Operations,Analytics,Meta,llama-3-8b,US,2024-01-04 14:39:00,504,1168,1672,0.0453,327,success,search
2191,438,HR,Research,Anthropic,claude-3-opus,US,2024-04-09 09:25:00,907,847,1754,0.0526,2675,success,search
2192,324,Finance,Support,Anthropic,claude-3-opus,Asia,2024-02-08 21:14:00,476,71,547,0.02,377,success,analysis
2193,403,HR,Product,OpenAI,gpt-3.5-turbo,Asia,2024-02-04 13:58:00,68,95,163,0.0064,3167,success,search
2194,139,HR,Research,Meta,llama-3-70b,Asia,2024-11-25 22:38:00,458,141,599,0.0129,696,success,analysis
2195,480,IT,Data Engineering,Meta,llama-3-70b,Asia,2024-09-30 16:46:00,1112,134,1246,0.0139,2082,success,summarization
2196,61,Marketing,Data Engineering,Meta,llama-3-8b,EU,2024-10-06 16:36:00,1487,458,1945,0.0399,3036,success,chat
2197,5,HR,Data Engineering,Google,gemini-pro,US,2024-08-13 10:32:00,1380,422,1802,0.0589,2633,success,search
2198,324,Finance,Analytics,Google,gemini-pro,US,2024-08-02 09:33:00,495,1053,1548,0.0237,2590,success,coding
2199,138,IT,Data Engineering,Google,gemini-flash,Asia,2024-10-23 23:09:00,302,294,596,0.0224,1534,error,analysis
2200,307,IT,Support,OpenAI,gpt-3.5-turbo,EU,2024-10-31 03:54:00,1281,1031,2312,0.0615,1696,success,summarization
2201,378,IT,Support,OpenAI,gpt-3.5-turbo,Asia,2024-06-15 02:31:00,315,675,990,0.0317,3048,success,search
2202,319,Operations,Data Engineering,Google,gemini-flash,EU,2024-04-10 20:51:00,503,220,723,0.0161,1310,success,search
2203,132,Marketing,Research,OpenAI,gpt-4o-mini,EU,2024-04-13 17:36:00,1440,1142,2582,0.0508,2069,success,analysis
2204,179,Marketing,Data Engineering,Anthropic,claude-3-haiku,US,2024-04-16 18:14:00,921,664,1585,0.0756,1499,success,chat
2205,70,Marketing,Data Engineering,Anthropic,claude-3-haiku,EU,2024-10-23 07:31:00,741,1152,1893,0.0728,2055,success,chat
2206,226,Marketing,Data Engineering,OpenAI,gpt-4o,EU,2024-04-16 02:35:00,220,813,1033,0.034,118,success,analysis
2207,222,Sales,Research,Google,gemini-flash,US,2024-07-13 10:59:00,1168,910,2078,0.0608,2322,success,coding
2208,355,Finance,Data Engineering,Anthropic,claude-3-opus,EU,2024-01-30 12:52:00,103,724,827,0.0349,3489,success,chat
2209,360,IT,Support,OpenAI,gpt-4o,US,2024-11-12 05:02:00,398,472,870,0.0303,381,success,search
2210,134,Marketing,Analytics,Anthropic,claude-3-haiku,US,2024-05-27 03:13:00,964,852,1816,0.0661,3100,success,summarization
2211,341,Operations,Support,OpenAI,gpt-4o,Asia,2024-02-04 21:23:00,690,1061,1751,0.0314,2638,success,analysis
2212,373,Sales,Analytics,OpenAI,gpt-4o-mini,Asia,2024-08-01 09:09:00,521,278,799,0.008,1216,success,analysis
2213,71,HR,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-05-22 15:35:00,1467,853,2320,0.1152,731,success,coding
2214,326,Operations,Support,Anthropic,claude-3-haiku,US,2024-07-22 17:51:00,578,151,729,0.0169,1439,success,coding
2215,216,IT,Product,Meta,llama-3-70b,EU,2024-04-28 04:36:00,1346,782,2128,0.0511,2859,success,summarization
2216,379,IT,Support,OpenAI,gpt-3.5-turbo,Asia,2024-04-04 16:25:00,766,109,875,0.0111,1001,success,summarization
2217,465,Marketing,Data Engineering,Google,gemini-flash,US,2024-12-11 06:11:00,67,231,298,0.0109,1489,success,summarization
2218,128,Finance,Data Engineering,Anthropic,claude-3-opus,Asia,2024-07-10 21:47:00,368,246,614,0.0136,2413,error,analysis
2219,413,Sales,Data Engineering,OpenAI,gpt-4o-mini,EU,2024-05-24 11:58:00,773,804,1577,0.0638,1800,success,coding
2220,282,Finance,Analytics,Google,gemini-flash,US,2024-09-17 14:23:00,1325,1065,2390,0.0602,823,error,chat
2221,405,HR,Product,Google,gemini-pro,US,2024-12-04 01:26:00,1185,752,1937,0.0436,367,success,analysis
2222,263,Finance,Analytics,OpenAI,gpt-4o,US,2024-10-03 14:00:00,347,599,946,0.0399,645,success,analysis
2223,25,IT,Support,OpenAI,gpt-4o,Asia,2024-04-06 09:05:00,414,576,990,0.0234,838,error,chat
2224,251,Sales,Data Engineering,Anthropic,claude-3-haiku,EU,2024-06-07 22:15:00,1307,88,1395,0.021,185,success,coding
2225,121,Operations,Data Engineering,Anthropic,claude-3-opus,EU,2024-02-05 19:33:00,439,748,1187,0.0267,682,success,search
2226,288,Marketing,Support,Google,gemini-flash,EU,2024-03-09 19:47:00,814,634,1448,0.0209,3011,success,analysis
2227,388,HR,Analytics,Anthropic,claude-3-haiku,US,2024-03-14 23:51:00,1382,88,1470,0.0682,1569,success,chat
2228,184,Sales,Analytics,Anthropic,claude-3-haiku,US,2024-05-04 00:31:00,1159,815,1974,0.0202,1749,success,summarization
2229,197,Marketing,Support,Google,gemini-pro,Asia,2024-05-12 19:31:00,1395,938,2333,0.0656,2546,success,summarization
2230,180,Finance,Research,OpenAI,gpt-3.5-turbo,Asia,2024-05-04 23:16:00,948,322,1270,0.0427,902,error,summarization
2231,448,Operations,Data Engineering,Meta,llama-3-8b,EU,2024-06-17 16:00:00,1485,919,2404,0.0839,2052,success,summarization
2232,313,Sales,Support,Google,gemini-pro,Asia,2024-10-24 09:44:00,1227,845,2072,0.0416,1770,success,chat
2233,159,Finance,Data Engineering,OpenAI,gpt-4o-mini,EU,2024-12-24 20:45:00,569,1181,1750,0.0322,2785,error,analysis
2234,447,Operations,Analytics,Anthropic,claude-3-haiku,EU,2024-10-20 04:58:00,701,205,906,0.0103,310,success,analysis
2235,233,IT,Data Engineering,Anthropic,claude-3-opus,US,2024-09-22 20:20:00,635,196,831,0.0284,3475,success,analysis
2236,356,Sales,Support,OpenAI,gpt-4o-mini,US,2024-05-11 09:34:00,1400,1082,2482,0.0833,2988,success,coding
2237,273,HR,Support,Google,gemini-flash,US,2024-01-11 19:12:00,737,359,1096,0.0333,2242,error,chat
2238,265,Marketing,Research,Meta,llama-3-8b,EU,2024-05-06 20:37:00,698,382,1080,0.0185,3131,success,analysis
2239,125,Finance,Research,OpenAI,gpt-3.5-turbo,Asia,2024-01-29 17:10:00,1092,675,1767,0.0592,238,success,summarization
2240,85,IT,Data Engineering,Meta,llama-3-70b,Asia,2024-01-12 18:31:00,765,791,1556,0.0574,2402,success,search
2241,253,Marketing,Research,Google,gemini-pro,US,2024-11-11 09:51:00,725,121,846,0.0116,136,error,coding
